No.,Longitude,Latitude,TIME,Serving PCI,Serving RSRP,Serving DL EARFCN,PCC SINR,PDCP Throughput DL,PDCP Throughput UL,0st PCI in Detected Cells,1st PCI in Detected Cells,2st PCI in Detected Cells,3st PCI in Detected Cells,4st PCI in Detected Cells,5st PCI in Detected Cells,0st RSRP in Detected Cells,1st RSRP in Detected Cells,2st RSRP in Detected Cells,3st RSRP in Detected Cells,4st RSRP in Detected Cells,5st RSRP in Detected Cells,0st EARFCN in Detected Cells,1st EARFCN in Detected Cells,2st EARFCN in Detected Cells,3st EARFCN in Detected Cells,4st EARFCN in Detected Cells,5st EARFCN in Detected Cells
167,116.417679,39.830128,2017-07-21 10:04:56.866,139,-89.5,37900,20.8,0.467,0.009,74,,,,,,-93.437,,,,,,37900,,,,,
168,116.417694,39.830124,2017-07-21 10:04:57.286,139,-90,37900,18.7,0.467,0.009,74,,,,,,-94.5,,,,,,37900,,,,,
169,116.417694,39.830124,2017-07-21 10:04:57.649,139,-90.437,37900,16.3,0.467,0.009,74,138,,,,,-100.375,-101.687,,,,,38098,38098,,,,
170,116.417694,39.830124,2017-07-21 10:04:58.134,139,-92.375,37900,16.8,0.467,0.009,74,,,,,,-94.312,,,,,,37900,,,,,
171,116.417694,39.830124,2017-07-21 10:04:58.550,139,-90.312,37900,10.6,0.003,0.022,74,,,,,,-95.75,,,,,,37900,,,,,
172,116.417694,39.830124,2017-07-21 10:04:58.993,139,-92.187,37900,19,0.003,0.022,74,,,,,,-95.125,,,,,,37900,,,,,
173,116.417694,39.83012,2017-07-21 10:04:59.386,139,-89.062,37900,18.3,0.003,0.022,182,141,,,,,-103.875,-111.5,,,,,40936,40936,,,,
174,116.417694,39.83012,2017-07-21 10:04:59.739,139,-89.312,37900,20.7,0.152,0.011,74,,,,,,-96,,,,,,37900,,,,,
175,116.417694,39.830124,2017-07-21 10:05:00.190,139,-91.937,37900,15,0.152,0.011,74,,,,,,-95.937,,,,,,37900,,,,,
176,116.417694,39.830124,2017-07-21 10:05:00.221,139,-91.5,37900,18.4,0.152,0.011,74,,,,,,-95.687,,,,,,37900,,,,,
177,116.417694,39.830124,2017-07-21 10:05:00.694,139,-93.187,37900,15.3,0.152,0.011,74,,,,,,-95.812,,,,,,37900,,,,,
178,116.417694,39.830124,2017-07-21 10:05:01.125,139,-89.5,37900,18,0.152,0.011,74,,,,,,-95.187,,,,,,37900,,,,,
179,116.417679,39.830124,2017-07-21 10:05:01.161,139,-89.812,37900,16.7,0.152,0.011,74,,,,,,-94.687,,,,,,37900,,,,,
180,116.417679,39.830124,2017-07-21 10:05:01.583,139,-90.875,37900,19.6,0.152,0.011,74,,,,,,-94.437,,,,,,37900,,,,,
181,116.417679,39.830124,2017-07-21 10:05:02.014,139,-90.5,37900,17.9,0.152,0.011,74,,,,,,-94.125,,,,,,37900,,,,,
182,116.417679,39.83012,2017-07-21 10:05:02.389,139,-88.562,37900,19.8,0.152,0.023,74,138,,,,,-95.625,-97.25,,,,,38098,38098,,,,
183,116.417679,39.83012,2017-07-21 10:05:02.878,139,-89.875,37900,14.8,0.146,0.023,74,,,,,,-93.875,,,,,,37900,,,,,
184,116.417679,39.83012,2017-07-21 10:05:03.229,139,-90.312,37900,17.6,0.146,0.023,74,,,,,,-97.812,,,,,,37900,,,,,
185,116.417679,39.83012,2017-07-21 10:05:03.601,139,-89.125,37900,18.8,0.146,0.023,74,,,,,,-95.312,,,,,,37900,,,,,
186,116.417679,39.83012,2017-07-21 10:05:03.975,139,-89.937,37900,8.2,0.146,0.002,74,,,,,,-96.75,,,,,,37900,,,,,
187,116.417679,39.8301159,2017-07-21 10:05:04.333,139,-90.75,37900,15.1,0.811,0.002,74,,,,,,-94.75,,,,,,37900,,,,,
188,116.417679,39.8301159,2017-07-21 10:05:04.655,139,-90.25,37900,17.3,0.811,0.373,74,,,,,,-96.125,,,,,,37900,,,,,
189,116.417679,39.8301159,2017-07-21 10:05:04.699,139,-87.437,37900,18.3,0.811,0.373,74,,,,,,-96.125,,,,,,37900,,,,,
190,116.417679,39.8301159,2017-07-21 10:05:05.242,139,-91.312,37900,20.5,6.821,0.373,74,,,,,,-96.562,,,,,,37900,,,,,
191,116.417679,39.8301159,2017-07-21 10:05:05.673,139,-94.375,37900,11,6.821,0.373,74,,,,,,-97.125,,,,,,37900,,,,,
192,116.417679,39.8301159,2017-07-21 10:05:05.730,139,-95.562,37900,18.2,6.821,0.373,74,,,,,,-98.062,,,,,,37900,,,,,
193,116.417679,39.8301159,2017-07-21 10:05:06.153,139,-95.562,37900,12,6.821,0.373,74,,,,,,-99.437,,,,,,37900,,,,,
194,116.417679,39.8301159,2017-07-21 10:05:06.561,74,-93.437,38098,17.9,0,0.059,138,301,,,,,-104.687,-113.5,,,,,38098,38098,,,,
195,116.417679,39.8301159,2017-07-21 10:05:06.605,74,-94.687,38098,13.3,0,0.059,138,301,,,,,-102,-112.875,,,,,38098,38098,,,,
196,116.417679,39.8301159,2017-07-21 10:05:06.934,74,-93.937,38098,14.2,0,0.059,138,301,,,,,-100.5,-107.812,,,,,38098,38098,,,,
197,116.417694,39.830112,2017-07-21 10:05:07.397,74,-98.625,38098,8,0,0.059,138,,,,,,-98.125,,,,,,38098,,,,,
198,116.417694,39.830112,2017-07-21 10:05:07.794,74,-98.562,38098,10.5,0.008,0.01,138,301,,,,,-101,-105.125,,,,,38098,38098,,,,
199,116.417694,39.830112,2017-07-21 10:05:08.218,74,-98.375,38098,4.1,0.008,0.01,138,301,,,,,-100.062,-106.187,,,,,38098,38098,,,,
200,116.417694,39.830105,2017-07-21 10:05:08.636,139,-100.687,37900,3.7,0.008,0,74,,,,,,-95,,,,,,37900,,,,,
201,116.417694,39.830105,2017-07-21 10:05:09.034,139,-91.562,37900,19.1,0.008,0,74,,,,,,-96.812,,,,,,37900,,,,,
202,116.417694,39.830105,2017-07-21 10:05:09.450,139,-92.312,37900,16.2,0.002,0,74,,,,,,-99.937,,,,,,37900,,,,,
203,116.417694,39.830105,2017-07-21 10:05:09.801,139,-93.937,37900,14.6,0.002,0.001,74,,,,,,-98.687,,,,,,37900,,,,,
204,116.417679,39.830112,2017-07-21 10:05:10.186,139,-92.25,37900,11.6,0,0.001,74,,,,,,-97.625,,,,,,37900,,,,,
205,116.417679,39.830112,2017-07-21 10:05:10.698,139,-95.812,37900,15.899,0,0.001,74,,,,,,-98,,,,,,37900,,,,,
206,116.417679,39.830112,2017-07-21 10:05:11.082,139,-94.5,37900,1.9,0,0.001,74,301,,,,,-95.375,-116.125,,,,,37900,37900,,,,
207,116.417679,39.83012,2017-07-21 10:05:11.450,139,-91.5,37900,12.2,0,0.001,74,301,,,,,-96.125,-114.75,,,,,37900,37900,,,,
208,116.417679,39.83012,2017-07-21 10:05:11.802,139,-91.75,37900,11.1,0,0.001,74,,,,,,-99.562,,,,,,37900,,,,,
209,116.417679,39.83012,2017-07-21 10:05:12.174,139,-92.812,37900,11.1,0,0.001,74,,,,,,-100.25,,,,,,37900,,,,,
210,116.417656,39.83012,2017-07-21 10:05:12.542,139,-91.937,37900,13.1,0,0.001,74,,,,,,-103.5,,,,,,37900,,,,,
211,116.417656,39.83012,2017-07-21 10:05:12.925,139,-92.562,37900,13.1,0,0.001,74,,,,,,-103.375,,,,,,37900,,,,,
212,116.417656,39.830124,2017-07-21 10:05:13.793,139,-93.25,37900,9.8,0.018,0.004,74,,,,,,-98.875,,,,,,37900,,,,,
213,116.417656,39.830124,2017-07-21 10:05:13.916,139,-92.75,37900,14.8,0.018,0.004,74,,,,,,-99.937,,,,,,37900,,,,,
214,116.417656,39.830124,2017-07-21 10:05:14.174,139,-94.187,37900,15.2,0.018,0.038,74,,,,,,-100.125,,,,,,37900,,,,,
215,116.417656,39.830124,2017-07-21 10:05:14.550,139,-95.812,37900,15.899,0.018,0.038,74,,,,,,-101.062,,,,,,37900,,,,,
216,116.417656,39.830124,2017-07-21 10:05:14.744,139,-95.812,37900,15.5,0.378,0.038,74,,,,,,-98.937,,,,,,37900,,,,,
217,116.417656,39.830124,2017-07-21 10:05:14.946,139,-95.375,37900,8.7,0.378,0.038,74,,,,,,-99.187,,,,,,37900,,,,,
218,116.417656,39.830128,2017-07-21 10:05:15.393,139,-94.937,37900,16.1,0.378,0.038,74,301,,,,,-98.875,-108.437,,,,,37900,37900,,,,
219,116.417656,39.830128,2017-07-21 10:05:15.790,139,-96.812,37900,9.7,0.378,0.038,74,,,,,,-109.25,,,,,,37900,,,,,
220,116.417656,39.830128,2017-07-21 10:05:15.792,139,-96.187,37900,12.1,0.378,0.038,74,,,,,,-103.75,,,,,,37900,,,,,
221,116.417656,39.830128,2017-07-21 10:05:16.166,139,-95.625,37900,13.7,0.378,0.038,74,,,,,,-105.312,,,,,,37900,,,,,
222,116.417656,39.830128,2017-07-21 10:05:16.598,139,-94.75,37900,3.5,0.378,0.038,74,,,,,,-97.5,,,,,,37900,,,,,
223,116.417656,39.830128,2017-07-21 10:05:17.021,139,-91.25,37900,15.5,0.378,0.038,74,,,,,,-100.312,,,,,,37900,,,,,
224,116.417656,39.830128,2017-07-21 10:05:17.406,139,-91.062,37900,18.4,0.004,0.008,74,,,,,,-99.5,,,,,,37900,,,,,
225,116.417656,39.830128,2017-07-21 10:05:17.789,139,-89.625,37900,13.8,0.004,0.008,74,,,,,,-100.75,,,,,,37900,,,,,
226,116.417656,39.830128,2017-07-21 10:05:18.229,139,-91.187,37900,14.8,0.004,0,74,,,,,,-95.687,,,,,,37900,,,,,
227,116.417641,39.830132,2017-07-21 10:05:18.598,139,-90.375,37900,20.4,0.177,0,74,,,,,,-99.125,,,,,,37900,,,,,
228,116.417641,39.830132,2017-07-21 10:05:18.954,139,-92.625,37900,15.1,0.177,0,74,,,,,,-93.375,,,,,,37900,,,,,
229,116.417641,39.830132,2017-07-21 10:05:19.049,139,-91.312,37900,8.8,0.177,0.076,74,,,,,,-96.75,,,,,,37900,,,,,
230,116.417641,39.830135,2017-07-21 10:05:19.362,139,-91.875,37900,9.4,0.177,0.076,74,,,,,,-99.75,,,,,,37900,,,,,
231,116.417641,39.830135,2017-07-21 10:05:19.734,139,-92.187,37900,12.899,0.177,0.076,74,,,,,,-97.187,,,,,,37900,,,,,
232,116.417641,39.830135,2017-07-21 10:05:20.077,139,-92.812,37900,9.5,0.467,0,74,138,,,,,-91.125,-101.5,,,,,38098,38098,,,,
233,116.417641,39.830135,2017-07-21 10:05:20.249,139,-92.812,37900,9.5,0.467,0,74,,,,,,-97,,,,,,37900,,,,,
234,116.417641,39.830135,2017-07-21 10:05:20.609,139,-93.187,37900,15.899,0.467,0,74,,,,,,-92.937,,,,,,37900,,,,,
235,116.417641,39.830135,2017-07-21 10:05:20.986,139,-93.437,37900,18.9,0.467,0,74,,,,,,-96.375,,,,,,37900,,,,,
236,116.417625,39.830139,2017-07-21 10:05:21.465,139,-91.875,37900,14.1,0.467,0.009,74,,,,,,-97.75,,,,,,37900,,,,,
237,116.417625,39.830139,2017-07-21 10:05:21.823,139,-93.375,37900,20,0.003,0.009,74,,,,,,-100.625,,,,,,37900,,,,,
238,116.417625,39.830139,2017-07-21 10:05:22.226,139,-90.875,37900,12.7,0.003,0.009,74,,,,,,-97.75,,,,,,37900,,,,,
239,116.417625,39.830139,2017-07-21 10:05:22.677,139,-97.25,37900,12.3,0.003,0.002,74,,,,,,-92.875,,,,,,37900,,,,,
240,116.417625,39.830139,2017-07-21 10:05:23.053,139,-91.625,37900,12.899,0.003,0.002,74,138,301,,,,-90.937,-102.375,-105.437,,,,38098,38098,38098,,,
241,116.417625,39.830143,2017-07-21 10:05:23.423,139,-91.562,37900,13.7,0.003,0.002,74,,,,,,-95.312,,,,,,37900,,,,,
242,116.417625,39.830143,2017-07-21 10:05:23.548,139,-93.312,37900,13.5,0.664,0.067,74,,,,,,-96.375,,,,,,37900,,,,,
243,116.417625,39.830143,2017-07-21 10:05:23.910,139,-91.687,37900,15,0.664,0.067,74,,,,,,-94.625,,,,,,37900,,,,,
244,116.417625,39.830143,2017-07-21 10:05:24.294,139,-92.25,37900,13,0.664,0.067,74,,,,,,-93.75,,,,,,37900,,,,,
245,116.417625,39.830143,2017-07-21 10:05:24.459,139,-93.812,37900,17.3,0.664,0.067,145,17,254,87,,,-96.687,-100.625,-103.875,-104.625,,,1650,1650,1650,1650,,
246,116.417625,39.830143,2017-07-21 10:05:24.718,139,-94.875,37900,13.8,0.664,0.001,74,,,,,,-98.625,,,,,,37900,,,,,
247,116.417625,39.8301469,2017-07-21 10:05:25.131,139,-96,37900,9.9,0,0.001,74,,,,,,-97.5,,,,,,37900,,,,,
248,116.417625,39.8301469,2017-07-21 10:05:25.538,139,-97.562,37900,3,0,0.001,74,,,,,,-96.687,,,,,,37900,,,,,
249,116.417625,39.8301469,2017-07-21 10:05:25.890,139,-96.562,37900,13.8,0,0.007,74,,,,,,-96.812,,,,,,37900,,,,,
250,116.417625,39.8301469,2017-07-21 10:05:26.270,139,-93.875,37900,11.3,0.002,0.007,74,,,,,,-96.25,,,,,,37900,,,,,
251,116.417625,39.8301469,2017-07-21 10:05:26.770,139,-93.75,37900,13.3,0.002,0,74,,,,,,-95.375,,,,,,37900,,,,,
252,116.417625,39.8301469,2017-07-21 10:05:27.132,139,-94.687,37900,15.899,0,0,74,,,,,,-93.937,,,,,,37900,,,,,
253,116.417625,39.8301469,2017-07-21 10:05:27.485,139,-95.5,37900,11.6,0,0,74,,,,,,-98.125,,,,,,37900,,,,,
254,116.417625,39.8301469,2017-07-21 10:05:27.888,139,-99.812,37900,5.8,0,0.045,74,,,,,,-91,,,,,,37900,,,,,
255,116.417625,39.8301469,2017-07-21 10:05:28.261,139,-99.812,37900,5.8,0,0.045,74,,,,,,-91,,,,,,37900,,,,,
256,116.417625,39.8301469,2017-07-21 10:05:28.264,139,-99.812,37900,5.8,0,0.045,74,,,,,,-92,,,,,,37900,,,,,
257,116.417625,39.8301469,2017-07-21 10:05:28.694,139,-91,37900,15.5,4.07,0.381,74,,,,,,-102.875,,,,,,37900,,,,,
258,116.417625,39.8301469,2017-07-21 10:05:29.150,139,-88.937,37900,21.9,3.995,0.381,74,,,,,,-97.312,,,,,,37900,,,,,
259,116.417641,39.830151,2017-07-21 10:05:29.208,139,-87.875,37900,20.5,3.995,0.381,74,,,,,,-101.5,,,,,,37900,,,,,
260,116.417641,39.830151,2017-07-21 10:05:29.610,139,-88.125,37900,17.7,3.995,0.381,74,,,,,,-98.812,,,,,,38400,,,,,
261,116.417641,39.830151,2017-07-21 10:05:30.025,139,-88.937,37900,19.3,3.995,0.05,254,17,87,,,,-102.687,-103,-118.312,,,,1650,1650,1650,,,
262,116.417641,39.8301469,2017-07-21 10:05:30.237,139,-92.875,37900,13,3.995,0.05,74,,,,,,-101.5,,,,,,37900,,,,,
263,116.417641,39.8301469,2017-07-21 10:05:30.430,139,-92.875,37900,13,3.995,0.05,74,,,,,,-100.5,,,,,,37900,,,,,
264,116.417641,39.8301469,2017-07-21 10:05:30.850,139,-92.875,37900,16.5,3.995,0.05,74,,,,,,-99.062,,,,,,37900,,,,,
265,116.417641,39.8301469,2017-07-21 10:05:31.214,139,-93.125,37900,11.3,3.995,0.05,74,,,,,,-98.5,,,,,,37900,,,,,
266,116.417641,39.8301469,2017-07-21 10:05:31.662,139,-89.812,37900,21,0.004,0.006,74,,,,,,-97.187,,,,,,37900,,,,,
267,116.417641,39.8301469,2017-07-21 10:05:32.037,139,-91.187,37900,14.7,0.004,0.006,165,26,,,,,-109.5,-125.062,,,,,38950,38950,,,,
268,116.417641,39.8301469,2017-07-21 10:05:32.438,139,-93,37900,11.7,0.004,0.006,74,294,,,,,-94.375,-106.25,,,,,38400,38400,,,,
269,116.417641,39.8301469,2017-07-21 10:05:32.894,139,-93.187,37900,17.1,0.004,0,74,,,,,,-100.937,,,,,,37900,,,,,
270,116.417656,39.8301469,2017-07-21 10:05:33.297,139,-93.562,37900,9.7,0,0,74,,,,,,-105.375,,,,,,37900,,,,,
271,116.417656,39.8301469,2017-07-21 10:05:33.703,139,-93.125,37900,17.5,0,0,74,,,,,,-106.75,,,,,,37900,,,,,
272,116.417656,39.8301469,2017-07-21 10:05:34.118,139,-93,37900,12.3,0,0,74,,,,,,-105,,,,,,37900,,,,,
273,116.417656,39.8301469,2017-07-21 10:05:34.472,139,-93.875,37900,12.6,0,0,74,,,,,,-100.062,,,,,,37900,,,,,
274,116.417656,39.8301469,2017-07-21 10:05:34.926,139,-92.687,37900,2.8,0,0,74,,,,,,-96.687,,,,,,37900,,,,,
275,116.417656,39.8301469,2017-07-21 10:05:35.330,139,-92.562,37900,14.2,0,0,74,,,,,,-101,,,,,,37900,,,,,
276,116.417656,39.8301469,2017-07-21 10:05:35.687,139,-92.375,37900,15,0,0,74,,,,,,-102.375,,,,,,37900,,,,,
277,116.417656,39.8301469,2017-07-21 10:05:36.142,139,-92.687,37900,12.7,0,0,74,,,,,,-101.312,,,,,,37900,,,,,
278,116.417656,39.8301469,2017-07-21 10:05:36.505,139,-92.75,37900,12.8,0,0,74,,,,,,-101.625,,,,,,37900,,,,,
279,116.417656,39.8301469,2017-07-21 10:05:36.990,139,-92.937,37900,11.6,0,0.001,74,,,,,,-97.062,,,,,,37900,,,,,
280,116.417656,39.8301469,2017-07-21 10:05:37.397,139,-93.375,37900,11,0.001,0.001,74,,,,,,-97.875,,,,,,37900,,,,,
281,116.417656,39.8301469,2017-07-21 10:05:37.783,74,-93.437,38098,15.6,0.001,0.051,138,,,,,,-97.187,,,,,,38098,,,,,
282,116.417656,39.8301469,2017-07-21 10:05:37.915,74,-93.437,38098,15.6,0.001,0.051,138,,,,,,-96.625,,,,,,38098,,,,,
283,116.417656,39.8301469,2017-07-21 10:05:38.173,74,-92.375,38098,9.9,0.001,0.051,138,72,301,,,,-95.937,-111.75,-111.75,,,,38098,38098,38098,,,
284,116.417656,39.8301469,2017-07-21 10:05:38.582,74,-92.25,38098,19.8,0.592,0.012,138,,,,,,-96.812,,,,,,38098,,,,,
285,116.417656,39.8301469,2017-07-21 10:05:38.999,74,-92.5,38098,15.8,0.592,0.012,138,,,,,,-97.187,,,,,,38098,,,,,
286,116.417656,39.8301469,2017-07-21 10:05:39.004,74,-92.5,38098,15.8,0.592,0.012,138,141,,,,,-97.125,-114.312,,,,,38098,38098,,,,
287,116.417679,39.830143,2017-07-21 10:05:39.441,74,-90.562,38098,19.5,0.094,0.012,138,141,,,,,-98.187,-112.562,,,,,38098,38098,,,,
288,116.417679,39.830143,2017-07-21 10:05:39.858,74,-93.562,38098,13.8,0.094,0.012,138,141,,,,,-97.312,-108.75,,,,,38098,38098,,,,
289,116.417679,39.830143,2017-07-21 10:05:39.899,74,-98,38098,12.399,0.094,0.012,138,,,,,,-96.25,,,,,,38098,,,,,
290,116.417679,39.830143,2017-07-21 10:05:40.278,74,-94.062,38098,17.3,0,0.006,138,301,,,,,-97.062,-107.687,,,,,38098,38098,,,,
291,116.417679,39.830143,2017-07-21 10:05:40.673,74,-93.375,38098,14.8,0,0.006,138,301,,,,,-95.937,-106,,,,,38098,38098,,,,
292,116.417679,39.830143,2017-07-21 10:05:41.053,74,-97.375,38098,12.8,0,0.006,138,301,,,,,-97.875,-104.562,,,,,38098,38098,,,,
293,116.417679,39.830143,2017-07-21 10:05:41.595,74,-96.5,38098,13,0,0.005,138,,,,,,-99.375,,,,,,38098,,,,,
294,116.417679,39.830143,2017-07-21 10:05:42.010,74,-92.125,38098,11.4,0.006,0.005,138,,,,,,-94.125,,,,,,38098,,,,,
295,116.417679,39.830143,2017-07-21 10:05:42.440,74,-94.312,38098,9.1,0.006,0.005,138,,,,,,-94.562,,,,,,38098,,,,,
296,116.417679,39.830143,2017-07-21 10:05:42.857,74,-93.25,38098,13.6,0.035,0.009,138,,,,,,-94.812,,,,,,38098,,,,,
297,116.417679,39.830143,2017-07-21 10:05:43.286,74,-93.187,38098,10,0.035,0.009,138,,,,,,-91.812,,,,,,38098,,,,,
298,116.417679,39.830143,2017-07-21 10:05:43.294,74,-92.875,38098,15.2,0.035,0.009,138,,,,,,-93,,,,,,38098,,,,,
299,116.417679,39.830143,2017-07-21 10:05:43.698,74,-94.937,38098,12.899,0.035,0.061,138,,,,,,-91.75,,,,,,38098,,,,,
300,116.417679,39.830143,2017-07-21 10:05:44.074,74,-92,38098,5.7,0.035,0.061,138,159,,,,,-94.062,-106.25,,,,,38098,38098,,,,
301,116.417679,39.830143,2017-07-21 10:05:44.395,74,-92.75,38098,15,0.035,0.061,182,141,,,,,-107.687,-110.937,,,,,40936,40936,,,,
302,116.417679,39.830143,2017-07-21 10:05:44.542,74,-92.75,38098,15,0.035,0.061,138,,,,,,-94.437,,,,,,38098,,,,,
303,116.417679,39.830143,2017-07-21 10:05:44.905,74,-94.062,38098,13.5,0.035,0.061,138,,,,,,-96.312,,,,,,38098,,,,,
304,116.417679,39.830143,2017-07-21 10:05:45.354,74,-90.937,38098,13.6,0.035,0.061,138,,,,,,-96.625,,,,,,38098,,,,,
305,116.417679,39.830143,2017-07-21 10:05:45.849,74,-95,38098,12.3,0.311,0.004,138,,,,,,-97.875,,,,,,38098,,,,,
306,116.417679,39.830143,2017-07-21 10:05:46.309,74,-92.5,38098,18.5,0.311,0.004,138,301,,,,,-99.875,-102.437,,,,,38098,38098,,,,
307,116.417679,39.830143,2017-07-21 10:05:46.722,74,-91.687,38098,17.9,0.311,0.004,138,301,,,,,-103.062,-103.187,,,,,38098,38098,,,,
308,116.417679,39.830143,2017-07-21 10:05:47.097,74,-94.687,38098,9.8,0.311,0.004,182,141,142,,,,-105.125,-110.312,-112.375,,,,40936,40936,40936,,,
309,116.417694,39.830143,2017-07-21 10:05:47.475,74,-92.625,38098,15.399,0.145,0.011,138,301,,,,,-100.625,-103.187,,,,,38098,38098,,,,
310,116.417694,39.830143,2017-07-21 10:05:47.773,74,-93.437,38098,17.9,0.145,0.011,138,301,,,,,-101.625,-104.687,,,,,38098,38098,,,,
311,116.417694,39.830143,2017-07-21 10:05:47.965,74,-93.437,38098,17.9,0.145,0.011,138,301,,,,,-101.625,-104.687,,,,,38098,38098,,,,
312,116.417709,39.830139,2017-07-21 10:05:48.381,74,-95.5,38098,18.5,0.145,0.011,301,138,,,,,-106.875,-107.312,,,,,38098,38098,,,,
313,116.417709,39.830139,2017-07-21 10:05:48.591,74,-92.5,38098,17.3,0.145,0.037,138,,,,,,-98.875,,,,,,38098,,,,,
314,116.417709,39.830139,2017-07-21 10:05:48.794,74,-92.062,38098,14,0.145,0.037,138,,,,,,-98.875,,,,,,38098,,,,,
315,116.417709,39.830139,2017-07-21 10:05:49.209,74,-92.75,38098,20.4,0.145,0.037,182,141,142,,,,-108.687,-113.937,-115.437,,,,40936,40936,40936,,,
316,116.417709,39.830139,2017-07-21 10:05:49.633,74,-91.75,38098,12.7,0.145,0.037,138,,,,,,-101.625,,,,,,38098,,,,,
317,116.417709,39.830139,2017-07-21 10:05:49.998,74,-94.5,38098,14.7,0.145,0.037,138,301,,,,,-100.5,-105.187,,,,,38098,38098,,,,
318,116.417709,39.830139,2017-07-21 10:05:50.461,74,-92.375,38098,18.7,0.149,0.005,138,301,,,,,-98.937,-103.875,,,,,38098,38098,,,,
319,116.417709,39.830139,2017-07-21 10:05:50.874,74,-93.812,38098,8.1,0.149,0.005,138,301,,,,,-99.5,-105.812,,,,,38098,38098,,,,
320,116.417709,39.830139,2017-07-21 10:05:51.396,139,-94.5,37900,9,0.003,0.001,74,,,,,,-98.25,,,,,,37900,,,,,
321,116.417709,39.830139,2017-07-21 10:05:51.808,139,-93.562,37900,13.6,0.003,0.001,74,,,,,,-101.5,,,,,,37900,,,,,
322,116.417709,39.830139,2017-07-21 10:05:52.214,139,-93.875,37900,13.2,0.003,0.001,74,,,,,,-102.812,,,,,,37900,,,,,
323,116.417709,39.830139,2017-07-21 10:05:52.307,139,-93.875,37900,13.2,0.003,0.001,74,,,,,,-100.125,,,,,,37900,,,,,
324,116.417709,39.830139,2017-07-21 10:05:52.581,139,-92.687,37900,15.5,0.003,0.001,74,,,,,,-100.937,,,,,,37900,,,,,
325,116.417709,39.830139,2017-07-21 10:05:53.105,139,-94.187,37900,11.5,5.256,0.33,74,138,,,,,-94.562,-102.187,,,,,38098,38098,,,,
326,116.417709,39.830139,2017-07-21 10:05:53.319,139,-95.687,37900,10.7,5.256,0.33,182,141,142,,,,-106.312,-106.812,-109.437,,,,40936,40936,40936,,,
327,116.417709,39.830139,2017-07-21 10:05:53.478,139,-94.75,37900,11,5.256,0.33,74,,,,,,-94.5,,,,,,37900,,,,,
328,116.417709,39.830139,2017-07-21 10:05:53.845,139,-94.812,37900,12.3,5.256,0,74,138,,,,,-94.312,-98.875,,,,,38098,38098,,,,
329,116.417709,39.830139,2017-07-21 10:05:54.188,139,-94.25,37900,12.8,5.256,0,74,,,,,,-98.687,,,,,,37900,,,,,
330,116.417709,39.830139,2017-07-21 10:05:54.337,139,-94.25,37900,12.8,5.256,0,74,,,,,,-96.937,,,,,,37900,,,,,
331,116.417709,39.830139,2017-07-21 10:05:54.722,139,-93.875,37900,11,5.256,0,74,,,,,,-94.5,,,,,,37900,,,,,
332,116.417709,39.830139,2017-07-21 10:05:55.075,139,-91.562,37900,13.5,5.256,0,74,,,,,,-97.187,,,,,,37900,,,,,
333,116.417709,39.830139,2017-07-21 10:05:55.546,139,-91.125,37900,3.4,0.004,0.008,74,,,,,,-91.75,,,,,,37900,,,,,
334,116.417709,39.830139,2017-07-21 10:05:55.902,139,-92.25,37900,10.1,0.004,0.008,74,,,,,,-93.937,,,,,,37900,,,,,
335,116.417709,39.830139,2017-07-21 10:05:56.394,139,-93.687,37900,0.3,0.004,0.008,74,,,,,,-94.5,,,,,,37900,,,,,
336,116.417709,39.830139,2017-07-21 10:05:56.821,139,-91.375,37900,12.2,0.004,0,74,,,,,,-96.062,,,,,,37900,,,,,
337,116.417709,39.830139,2017-07-21 10:05:57.247,139,-93.562,37900,10.7,0,0,74,,,,,,-98.625,,,,,,37900,,,,,
338,116.417709,39.830139,2017-07-21 10:05:57.614,139,-92.187,37900,13,0,0,74,,,,,,-94.125,,,,,,37900,,,,,
339,116.417709,39.830139,2017-07-21 10:05:58.022,139,-90.625,37900,14.3,0,0,74,,,,,,-94.375,,,,,,37900,,,,,
340,116.417709,39.830132,2017-07-21 10:05:58.433,139,-94.375,37900,10.8,0,0,74,,,,,,-102.125,,,,,,37900,,,,,
341,116.417709,39.830132,2017-07-21 10:05:58.838,139,-93.812,37900,9.6,0,0,74,,,,,,-95.937,,,,,,37900,,,,,
342,116.417709,39.830132,2017-07-21 10:05:59.250,139,-91.5,37900,12.8,0,0,74,,,,,,-97.125,,,,,,37900,,,,,
343,116.417709,39.830132,2017-07-21 10:05:59.657,139,-91.625,37900,13.7,0,0,138,74,301,,,,-99.437,-100.75,-101.937,,,,38098,38098,38098,,,
344,116.417709,39.830132,2017-07-21 10:06:00.073,139,-91,37900,17.5,0,0,74,,,,,,-96.5,,,,,,37900,,,,,
345,116.417725,39.830128,2017-07-21 10:06:00.482,139,-92.75,37900,14.7,0.001,0,74,,,,,,-96.125,,,,,,37900,,,,,
346,116.417725,39.830128,2017-07-21 10:06:00.897,139,-87.5,37900,18,0.001,0.004,74,,,,,,-93.75,,,,,,37900,,,,,
347,116.417725,39.830128,2017-07-21 10:06:01.200,139,-91.062,37900,12.6,0.524,0.004,74,,,,,,-96.187,,,,,,37900,,,,,
348,116.417725,39.830128,2017-07-21 10:06:01.322,139,-91.062,37900,12.6,0.524,0.004,74,,,,,,-98.437,,,,,,37900,,,,,
